index;raw;decoding;original_shape;RandomResizedCrop;RandomHorizontalFlip;ToTensor;Normalize;
35774;710830;2359329;(768, 1024);150561;150561;602145;602145;
35775;242406;2098209;(683, 1024);150561;150561;602145;602145;
35776;78818;2095137;(682, 1024);150561;150561;602145;602145;
35777;333158;2359329;(1024, 768);150561;150561;602145;602145;
35778;316761;2359329;(1024, 768);150561;150561;602145;602145;
35779;241267;2967585;(1024, 966);150561;150561;602145;602145;
35780;262331;2359329;(768, 1024);150561;150561;602145;602145;
35781;328700;2359329;(1024, 768);150561;150561;602145;602145;
35782;63019;2359329;(1024, 768);150561;150561;602145;602145;
35783;226066;2359329;(768, 1024);150561;150561;602145;602145;
35784;117531;2064417;(1024, 672);150561;150561;602145;602145;
35785;209150;2092065;(1024, 681);150561;150561;602145;602145;
35786;98161;2359329;(1024, 768);150561;150561;602145;602145;
35787;159991;2088993;(1024, 680);150561;150561;602145;602145;
35788;236075;2310177;(1024, 752);150561;150561;602145;602145;
35789;89719;2092065;(1024, 681);150561;150561;602145;602145;
35790;76258;2359329;(768, 1024);150561;150561;602145;602145;
35791;124567;2359329;(1024, 768);150561;150561;602145;602145;
35792;236817;2101281;(1024, 684);150561;150561;602145;602145;
35793;897947;2098209;(683, 1024);150561;150561;602145;602145;
35794;123668;2095137;(1024, 682);150561;150561;602145;602145;
35795;272130;2359329;(1024, 768);150561;150561;602145;602145;
35796;1143571;2092065;(1024, 681);150561;150561;602145;602145;
35797;213962;2359329;(1024, 768);150561;150561;602145;602145;
35798;108013;2098209;(1024, 683);150561;150561;602145;602145;
35799;134117;2098209;(1024, 683);150561;150561;602145;602145;
35800;624706;2088993;(1024, 680);150561;150561;602145;602145;
35801;537035;2165793;(1024, 705);150561;150561;602145;602145;
35802;514339;2076705;(1024, 676);150561;150561;602145;602145;
35803;365973;2359329;(1024, 768);150561;150561;602145;602145;
35804;79507;2359329;(1024, 768);150561;150561;602145;602145;
35805;218870;2359329;(768, 1024);150561;150561;602145;602145;
35806;279330;2098209;(1024, 683);150561;150561;602145;602145;
35807;99426;2359329;(1024, 768);150561;150561;602145;602145;
35808;88418;2098209;(683, 1024);150561;150561;602145;602145;
35809;260880;3145761;(1024, 1024);150561;150561;602145;602145;
35810;361790;2098209;(1024, 683);150561;150561;602145;602145;
35811;533800;3136545;(1024, 1021);150561;150561;602145;602145;
35812;73126;2101281;(684, 1024);150561;150561;602145;602145;
35813;221568;2359329;(768, 1024);150561;150561;602145;602145;
35814;69097;2359329;(768, 1024);150561;150561;602145;602145;
35815;309211;2082849;(1024, 678);150561;150561;602145;602145;
35816;839027;2516001;(1024, 819);150561;150561;602145;602145;
35817;237858;1873953;(610, 1024);150561;150561;602145;602145;
35818;220907;2098209;(1024, 683);150561;150561;602145;602145;
35819;1021270;2359329;(1024, 768);150561;150561;602145;602145;
35820;224635;2359329;(768, 1024);150561;150561;602145;602145;
35821;98068;2359329;(1024, 768);150561;150561;602145;602145;
35822;226022;3145761;(1024, 1024);150561;150561;602145;602145;
35823;493182;2098209;(1024, 683);150561;150561;602145;602145;
35824;531572;2359329;(768, 1024);150561;150561;602145;602145;
35825;594210;2359329;(1024, 768);150561;150561;602145;602145;
35826;227174;2088993;(1024, 680);150561;150561;602145;602145;
35827;316709;2820129;(918, 1024);150561;150561;602145;602145;
35828;100563;2715681;(884, 1024);150561;150561;602145;602145;
35829;737271;2770977;(1024, 902);150561;150561;602145;602145;
35830;533036;2359329;(1024, 768);150561;150561;602145;602145;
35831;405199;2276385;(1024, 741);150561;150561;602145;602145;
35832;510630;1769505;(1024, 576);150561;150561;602145;602145;
35833;235627;2098209;(1024, 683);150561;150561;602145;602145;
35834;532902;2098209;(1024, 683);150561;150561;602145;602145;
35835;93859;2359329;(1024, 768);150561;150561;602145;602145;
35836;170638;2088993;(680, 1024);150561;150561;602145;602145;
35837;279118;2098209;(683, 1024);150561;150561;602145;602145;
35838;127285;2359329;(1024, 768);150561;150561;602145;602145;
35839;332198;1837089;(1024, 598);150561;150561;602145;602145;
35840;218584;2088993;(680, 1024);150561;150561;602145;602145;
35841;328747;2098209;(1024, 683);150561;150561;602145;602145;
35842;193473;2110497;(1024, 687);150561;150561;602145;602145;
35843;509210;2098209;(1024, 683);150561;150561;602145;602145;
35844;458593;2359329;(768, 1024);150561;150561;602145;602145;
35845;434093;2098209;(683, 1024);150561;150561;602145;602145;
35846;261359;2359329;(1024, 768);150561;150561;602145;602145;
35847;987011;2092065;(1024, 681);150561;150561;602145;602145;
35848;320677;2359329;(1024, 768);150561;150561;602145;602145;
35849;320614;2359329;(768, 1024);150561;150561;602145;602145;
35850;103993;2359329;(1024, 768);150561;150561;602145;602145;
35851;258155;2098209;(683, 1024);150561;150561;602145;602145;
35852;673934;2098209;(1024, 683);150561;150561;602145;602145;
35853;491123;2098209;(1024, 683);150561;150561;602145;602145;
35854;396467;3102753;(1010, 1024);150561;150561;602145;602145;
35855;143071;2092065;(1024, 681);150561;150561;602145;602145;
35856;373851;2359329;(768, 1024);150561;150561;602145;602145;
35857;299480;2098209;(1024, 683);150561;150561;602145;602145;
35858;228880;2098209;(683, 1024);150561;150561;602145;602145;
35859;795654;2595873;(1024, 845);150561;150561;602145;602145;
35860;54251;2359329;(1024, 768);150561;150561;602145;602145;
35861;373232;2359329;(1024, 768);150561;150561;602145;602145;
35862;549901;2092065;(1024, 681);150561;150561;602145;602145;
35863;165785;2098209;(1024, 683);150561;150561;602145;602145;
35864;281734;2359329;(1024, 768);150561;150561;602145;602145;
35865;164549;1769505;(768, 768);150561;150561;602145;602145;
35866;292710;2098209;(1024, 683);150561;150561;602145;602145;
35867;184536;1797153;(585, 1024);150561;150561;602145;602145;
35868;342061;2359329;(1024, 768);150561;150561;602145;602145;
35869;68622;2095137;(1024, 682);150561;150561;602145;602145;
35870;223178;2107425;(1024, 686);150561;150561;602145;602145;
35871;243848;1766433;(1024, 575);150561;150561;602145;602145;
35872;314311;2098209;(683, 1024);150561;150561;602145;602145;
35873;151756;3145761;(1024, 1024);150561;150561;602145;602145;
35874;152227;2098209;(1024, 683);150561;150561;602145;602145;
35875;323325;2092065;(681, 1024);150561;150561;602145;602145;
35876;516751;2098209;(1024, 683);150561;150561;602145;602145;
35877;140977;1913889;(623, 1024);150561;150561;602145;602145;
35878;229958;2092065;(1024, 681);150561;150561;602145;602145;
35879;188347;3145761;(1024, 1024);150561;150561;602145;602145;
35880;502568;2092065;(1024, 681);150561;150561;602145;602145;
35881;475786;2098209;(1024, 683);150561;150561;602145;602145;
35882;216609;992289;(1024, 323);150561;150561;602145;602145;
35883;257621;2088993;(1024, 680);150561;150561;602145;602145;
35884;193909;2110497;(1024, 687);150561;150561;602145;602145;
35885;492802;2208801;(1024, 719);150561;150561;602145;602145;
35886;86626;2359329;(1024, 768);150561;150561;602145;602145;
35887;116996;2291745;(746, 1024);150561;150561;602145;602145;
35888;506695;2104353;(1024, 685);150561;150561;602145;602145;
35889;295116;2098209;(1024, 683);150561;150561;602145;602145;
35890;382997;2359329;(1024, 768);150561;150561;602145;602145;
35891;493039;2359329;(1024, 768);150561;150561;602145;602145;
35892;99033;2092065;(681, 1024);150561;150561;602145;602145;
35893;219882;3145761;(1024, 1024);150561;150561;602145;602145;
35894;218979;2098209;(683, 1024);150561;150561;602145;602145;
35895;374021;2654241;(1024, 864);150561;150561;602145;602145;
35896;98240;2095137;(1024, 682);150561;150561;602145;602145;
35897;225418;2359329;(768, 1024);150561;150561;602145;602145;
35898;135090;2359329;(1024, 768);150561;150561;602145;602145;
35899;799967;2098209;(1024, 683);150561;150561;602145;602145;
35900;145680;2359329;(1024, 768);150561;150561;602145;602145;
35901;599014;2079777;(1024, 677);150561;150561;602145;602145;
35902;270846;2359329;(768, 1024);150561;150561;602145;602145;
35903;189487;2350113;(1024, 765);150561;150561;602145;602145;
35904;705281;2098209;(1024, 683);150561;150561;602145;602145;
35905;679282;2104353;(1024, 685);150561;150561;602145;602145;
35906;708520;2288673;(1024, 745);150561;150561;602145;602145;
35907;334322;2359329;(1024, 768);150561;150561;602145;602145;
35908;758257;2098209;(1024, 683);150561;150561;602145;602145;
35909;282418;2098209;(1024, 683);150561;150561;602145;602145;
35910;276998;2340897;(762, 1024);150561;150561;602145;602145;
35911;205386;2359329;(1024, 768);150561;150561;602145;602145;
35912;70950;2122785;(691, 1024);150561;150561;602145;602145;
35913;1065133;2915361;(1024, 949);150561;150561;602145;602145;
35914;471275;2359329;(1024, 768);150561;150561;602145;602145;
35915;399286;2098209;(1024, 683);150561;150561;602145;602145;
35916;121019;2098209;(1024, 683);150561;150561;602145;602145;
35917;175404;2638881;(1024, 859);150561;150561;602145;602145;
35918;237031;2092065;(1024, 681);150561;150561;602145;602145;
35919;89481;2359329;(768, 1024);150561;150561;602145;602145;
35920;234806;2098209;(1024, 683);150561;150561;602145;602145;
35921;328441;2353185;(766, 1024);150561;150561;602145;602145;
35922;145322;2485281;(1024, 809);150561;150561;602145;602145;
35923;100404;2107425;(1024, 686);150561;150561;602145;602145;
35924;425638;3145761;(1024, 1024);150561;150561;602145;602145;
35925;63265;2359329;(1024, 768);150561;150561;602145;602145;
35926;481764;2092065;(1024, 681);150561;150561;602145;602145;
35927;434505;2098209;(1024, 683);150561;150561;602145;602145;
35928;78349;1966113;(1024, 640);150561;150561;602145;602145;
35929;608438;2098209;(1024, 683);150561;150561;602145;602145;
35930;444392;2104353;(1024, 685);150561;150561;602145;602145;
35931;1049829;2359329;(1024, 768);150561;150561;602145;602145;
35932;549445;2359329;(1024, 768);150561;150561;602145;602145;
35933;108060;2095137;(1024, 682);150561;150561;602145;602145;
35934;149389;2359329;(1024, 768);150561;150561;602145;602145;
35935;202949;2092065;(1024, 681);150561;150561;602145;602145;
35936;289010;2088993;(1024, 680);150561;150561;602145;602145;
35937;137765;2088993;(680, 1024);150561;150561;602145;602145;
35938;194570;2098209;(683, 1024);150561;150561;602145;602145;
35939;427653;2027553;(1024, 660);150561;150561;602145;602145;
35940;488349;2088993;(680, 1024);150561;150561;602145;602145;
35941;393171;2092065;(1024, 681);150561;150561;602145;602145;
35942;240092;2359329;(1024, 768);150561;150561;602145;602145;
35943;294512;2098209;(1024, 683);150561;150561;602145;602145;
35944;325162;2098209;(1024, 683);150561;150561;602145;602145;
35945;280796;2359329;(768, 1024);150561;150561;602145;602145;
35946;82977;2359329;(1024, 768);150561;150561;602145;602145;
35947;137303;2359329;(1024, 768);150561;150561;602145;602145;
35948;226917;2095137;(1024, 682);150561;150561;602145;602145;
35949;41977;2095137;(1024, 682);150561;150561;602145;602145;
35950;383588;2098209;(1024, 683);150561;150561;602145;602145;
35951;565739;2359329;(1024, 768);150561;150561;602145;602145;
35952;128072;2095137;(1024, 682);150561;150561;602145;602145;
35953;635993;2095137;(1024, 682);150561;150561;602145;602145;
35954;523451;2098209;(1024, 683);150561;150561;602145;602145;
35955;243093;2098209;(683, 1024);150561;150561;602145;602145;
35956;172177;2353185;(1024, 766);150561;150561;602145;602145;
35957;605572;2104353;(685, 1024);150561;150561;602145;602145;
35958;277655;2359329;(768, 1024);150561;150561;602145;602145;
35959;70626;2085921;(1024, 679);150561;150561;602145;602145;
35960;170906;2359329;(1024, 768);150561;150561;602145;602145;
35961;101799;2359329;(768, 1024);150561;150561;602145;602145;
35962;668507;2092065;(681, 1024);150561;150561;602145;602145;
35963;143452;2095137;(1024, 682);150561;150561;602145;602145;
35964;422112;2359329;(1024, 768);150561;150561;602145;602145;
35965;362413;1130529;(368, 1024);150561;150561;602145;602145;
35966;270575;2092065;(1024, 681);150561;150561;602145;602145;
35967;461747;2273313;(1024, 740);150561;150561;602145;602145;
35968;278151;2359329;(768, 1024);150561;150561;602145;602145;
35969;250787;2104353;(1024, 685);150561;150561;602145;602145;
35970;376792;2095137;(1024, 682);150561;150561;602145;602145;
35971;129230;2267169;(738, 1024);150561;150561;602145;602145;
35972;86479;2359329;(1024, 768);150561;150561;602145;602145;
35973;324801;2088993;(1024, 680);150561;150561;602145;602145;
35974;184482;2359329;(1024, 768);150561;150561;602145;602145;
35975;113651;2098209;(1024, 683);150561;150561;602145;602145;
35976;1075869;2516001;(819, 1024);150561;150561;602145;602145;
35977;75796;1228833;(1024, 400);150561;150561;602145;602145;
35978;267369;2359329;(1024, 768);150561;150561;602145;602145;
35979;111746;3145761;(1024, 1024);150561;150561;602145;602145;
35980;218294;2092065;(1024, 681);150561;150561;602145;602145;
35981;457050;2359329;(768, 1024);150561;150561;602145;602145;
35982;390923;2085921;(1024, 679);150561;150561;602145;602145;
35983;53712;1769505;(1024, 576);150561;150561;602145;602145;
35984;308070;2359329;(768, 1024);150561;150561;602145;602145;
35985;487327;2359329;(1024, 768);150561;150561;602145;602145;
35986;571222;2098209;(1024, 683);150561;150561;602145;602145;
35987;623040;2359329;(1024, 768);150561;150561;602145;602145;
35988;612781;2098209;(1024, 683);150561;150561;602145;602145;
35989;434999;2359329;(1024, 768);150561;150561;602145;602145;
35990;81797;2245665;(731, 1024);150561;150561;602145;602145;
35991;376680;2359329;(1024, 768);150561;150561;602145;602145;
35992;37018;2095137;(1024, 682);150561;150561;602145;602145;
35993;142718;2359329;(1024, 768);150561;150561;602145;602145;
35994;97477;2104353;(685, 1024);150561;150561;602145;602145;
35995;79599;2359329;(1024, 768);150561;150561;602145;602145;
35996;156396;2359329;(1024, 768);150561;150561;602145;602145;
35997;643215;2107425;(1024, 686);150561;150561;602145;602145;
35998;188236;2359329;(1024, 768);150561;150561;602145;602145;
35999;356089;2092065;(1024, 681);150561;150561;602145;602145;
36000;352794;2098209;(1024, 683);150561;150561;602145;602145;
36001;233082;2104353;(1024, 685);150561;150561;602145;602145;
36002;166006;2098209;(683, 1024);150561;150561;602145;602145;
36003;479792;1769505;(1024, 576);150561;150561;602145;602145;
36004;252070;2125857;(1024, 692);150561;150561;602145;602145;
36005;307331;2359329;(1024, 768);150561;150561;602145;602145;
36006;343442;2055201;(1024, 669);150561;150561;602145;602145;
36007;137318;1966113;(1024, 640);150561;150561;602145;602145;
36008;207266;2104353;(1024, 685);150561;150561;602145;602145;
36009;520817;2359329;(1024, 768);150561;150561;602145;602145;
36010;237168;2359329;(1024, 768);150561;150561;602145;602145;
36011;310647;2098209;(1024, 683);150561;150561;602145;602145;
36012;192047;2359329;(1024, 768);150561;150561;602145;602145;
36013;205565;2214945;(1024, 721);150561;150561;602145;602145;
36014;144084;2101281;(1024, 684);150561;150561;602145;602145;
36015;288139;2359329;(1024, 768);150561;150561;602145;602145;
36016;362686;2359329;(1024, 768);150561;150561;602145;602145;
36017;297102;1032225;(1024, 336);150561;150561;602145;602145;
36018;165410;2098209;(1024, 683);150561;150561;602145;602145;
36019;537034;2104353;(1024, 685);150561;150561;602145;602145;
36020;161326;2359329;(768, 1024);150561;150561;602145;602145;
36021;430364;1723425;(1024, 561);150561;150561;602145;602145;
36022;344308;2098209;(1024, 683);150561;150561;602145;602145;
36023;157589;2359329;(1024, 768);150561;150561;602145;602145;
36024;151358;2359329;(1024, 768);150561;150561;602145;602145;
36025;72236;2359329;(1024, 768);150561;150561;602145;602145;
36026;453825;2092065;(1024, 681);150561;150561;602145;602145;
36027;517940;2359329;(1024, 768);150561;150561;602145;602145;
36028;48655;2359329;(1024, 768);150561;150561;602145;602145;
36029;992076;2088993;(1024, 680);150561;150561;602145;602145;
36030;172840;2178081;(1024, 709);150561;150561;602145;602145;
36031;376021;2098209;(1024, 683);150561;150561;602145;602145;
36032;497421;2359329;(1024, 768);150561;150561;602145;602145;
36033;202846;3145761;(1024, 1024);150561;150561;602145;602145;
36034;393936;2101281;(1024, 684);150561;150561;602145;602145;
36035;624114;1966113;(1024, 640);150561;150561;602145;602145;
36036;164291;2359329;(1024, 768);150561;150561;602145;602145;
